CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,Churn,ServiceUsage1,ServiceUsage2,ServiceUsage3
CUST0102,Female,20.19500974608875,57.68235320512311,82.4062512161605,770.7869734503065,PayPal,No,50.06133467208046,4.150885150277694,126.4909459468395
CUST0097,Female,38.30358377792803,40.50579048290264,45.92874858419744,3702.532837679296,Bank Transfer,No,35.73610085780101,34.26045113358295,126.4301507117232
CUST0121,Female,40.22885208161415,3.117446540280643,72.9763793772186,1848.839459773879,PayPal,No,45.25271792970752,34.76144758340862,110.9105667180028
CUST0110,Male,20.24890530367924,54.97819713425268,134.1506495230208,3337.70745381297,Cash,No,8.79661804615087,37.03150009884342,199.3614916543225
CUST0088,Male,21.67822714173709,13.16494960134958,59.92152606000987,7521.827183283855,Credit Card,Yes,68.72474628371815,38.33516910061907,3.882143241486065
CUST0192,Male,51.91339480150668,7.639470156006048,90.1855302626371,5528.67151794087,Bank Transfer,Yes,64.09722186693543,43.05852933671809,108.0956580697107
CUST0118,Female,55.95013680186783,4.933086196305015,137.0011224095475,7039.769958290052,Cash,No,77.32645621245031,10.9311482556875,43.38226542514511
CUST0185,Female,50.31611726208023,55.30051914763871,131.3024586650278,7554.895376584074,Bank Transfer,No,29.54978382659104,29.98958843185834,47.52181728930841
CUST0070,Female,66.30794163229267,35.89261458108287,87.29097396608428,4229.581638052024,Bank Transfer,No,55.92672089217175,45.89299150654818,159.9287789531541
CUST0077,Male,67.17466194858414,44.04173319324411,27.1976008869102,4613.281445883646,Bank Transfer,No,57.36252005800556,35.6993707822687,101.9536052040018
CUST0158,Female,50.60092943434857,73.3542508949213,152.1145907485109,7141.767468338918,Bank Transfer,Yes,32.766937088229,15.63438512386895,93.39978648504704
CUST0044,Male,32.15126834166347,65.46763374276507,56.50271300172117,2119.34802180881,Bank Transfer,No,31.7556974203516,3.865637219960868,112.0742232586196
CUST0196,Male,31.88350174937091,60.93545546561476,113.3479066398897,9505.271348882032,Credit Card,Yes,77.77830807911465,38.29234928282227,153.4525549036166
CUST0017,Male,56.16664912380723,36.89566702104233,24.26432953344511,776.1299768438555,PayPal,No,84.5470174239561,40.54428266293176,42.44132159024353
CUST0136,Female,39.44106464445792,33.84522188963371,127.5985647166381,1206.875388081029,Cash,No,6.193638679963014,28.74551508287602,189.7275657372588
CUST0073,Male,25.4334040561563,39.46785333883056,129.7521634878108,7803.13107756757,Credit Card,Yes,28.04337109809583,21.79960173606055,156.5046585453728
CUST0172,Female,19.89555470674387,56.15222436168106,85.06906197302126,4380.505543013202,PayPal,No,74.00991423762106,45.29226960661489,175.2778395163973
CUST0147,Male,21.99153468991751,66.53295610802766,49.27383259282331,1657.920731521999,Credit Card,No,87.28983209143534,46.28472624576234,180.2441031100181
CUST0140,Male,57.02682309210432,10.12744942861887,74.73285517034418,2027.904532662287,Cash,Yes,67.25030501433984,35.37971909255818,22.55760991883551
CUST0059,Female,33.4295223977895,50.16823355660807,35.51690955215746,292.5760268924662,Cash,Yes,68.66293016015882,30.67909310439567,32.65247517894228
CUST0026,Female,29.84819215496891,46.84157624228814,115.2062270735197,7883.929795753779,Credit Card,No,88.8440430094604,6.143976547170992,96.55418462448313
CUST0020,Male,41.24419366226441,45.25175350106517,118.6503375837741,6027.365039631833,Cash,No,69.73875503091209,0.0,14.75165599794196
CUST0063,Female,50.23431020455069,45.62039184882367,49.18080068192543,2836.261981965475,Cash,Yes,55.71699947356953,48.37756649100253,39.58005093030743
CUST0105,Female,26.66172247148491,3.899966150834494,52.38361554737421,6987.028045663979,Cash,No,62.70644893181537,19.5100683867896,92.12727777334293
CUST0160,Male,61.01372035788712,43.9408684536081,90.26636509787028,5142.283940795122,PayPal,No,64.79825890644277,45.7048250473358,169.8996419606583
CUST0082,Male,21.31741173442445,24.45060019062608,113.4865799220315,8229.99482235406,Credit Card,Yes,11.38198969344589,50.4246325396031,38.65713738197933
CUST0084,Female,26.62140441596429,67.42509385402678,34.70552704463418,2850.644594380118,PayPal,No,93.33574504098463,45.47374741057064,67.01317660834339
CUST0198,Female,58.3698630236055,8.680149376969345,97.5204800891132,1566.955912314154,Credit Card,No,61.2203772032008,22.95849939046718,150.2181946704378
CUST0027,Male,30.62724996081419,34.18529429787358,22.6330375579428,1474.222728789186,Bank Transfer,No,14.00386113497205,38.46821058166636,12.11861086993351
CUST0026,Female,29.35321154983515,46.36568567704016,110.6169943642654,7493.601561320614,Credit Card,No,91.07401119681347,6.029444248379391,98.28133295111361
CUST0027,Male,30.25909451812435,33.74745270201771,23.83369151707981,1269.705556414948,Bank Transfer,No,15.42750938049061,36.94877192380332,13.61875020251109
CUST0171,Female,53.87125531053906,62.75791992012809,111.2249528013983,1713.933792276078,Bank Transfer,No,15.4082446959346,22.23438026109219,48.84787259727885
CUST0038,Female,31.75695776731496,24.44251354676196,61.11750804058204,2404.673413457498,Cash,No,92.57249355270197,40.80895283476234,134.8692339649718
CUST0149,Female,34.21248397439248,78.83724982785365,132.2969239342001,6623.316553599455,Credit Card,No,17.609925276456,28.87871771909028,186.4372011341479
CUST0189,Female,54.08013998860709,18.89283475995255,36.94155568123696,125.0955152170689,PayPal,No,69.75683399338425,12.81192362007418,127.3658554109233
CUST0030,Female,22.13851985966338,14.95364704838928,103.1096032892306,4324.363860015307,Cash,Yes,45.31484194748928,21.23837031440383,183.0214996757189
CUST0038,Female,29.31214337370157,23.58798148453692,61.77986794826575,2349.451091163341,Cash,No,102.3816834185941,41.46439200408551,137.4954982918361
CUST0150,Female,54.05068909805196,19.56699437782608,28.32493439157043,7088.031481455504,Credit Card,No,28.92610461436261,20.89978507183695,76.8500270721869
CUST0046,Male,25.38668876326271,53.61193230251847,19.32296810211055,727.8954346825619,Credit Card,No,38.61456065544046,41.34236088971497,107.065599733187
CUST0199,Male,24.71612306527422,44.46457773454551,137.5043491581688,3465.624539782764,PayPal,Yes,66.03098865256386,15.43128186470071,122.4274483369241
CUST0070,Female,67.00454741798448,33.24164973072659,80.52130968720932,4501.017952565677,Bank Transfer,No,57.67822212476219,45.0746423790438,162.6606127294611
CUST0093,Male,62.63636731860417,18.66227059644714,58.78636741011,6227.983047215684,Cash,No,62.41841975868476,11.58121966991692,141.0495000940798
CUST0168,Male,35.15390639020539,51.28525751912581,73.45029177658058,8444.7464787742,Credit Card,No,101.8466918416922,19.86112869844712,11.2048019934754
CUST0088,Male,22.23524478671005,14.61422138295969,62.74568680801967,7562.816415528695,Credit Card,Yes,75.98480402307679,35.46249198138548,4.27732186723399
CUST0044,Male,32.97003257914777,67.12781205651692,57.4856600282904,1734.293983918814,Bank Transfer,No,30.22578126142017,3.940676099541519,105.0909414679494
CUST0040,Male,24.42054674320657,2.035618965362426,110.0668887449388,6455.241961085738,Bank Transfer,No,37.90037587076097,10.67005439043233,193.3618079902539
CUST0113,Female,22.75274004908229,36.09061162438607,21.67886251345249,8416.93856814441,Bank Transfer,No,18.18884732504592,31.23275941738547,1.925370227688191
CUST0019,Female,60.99544908395248,15.81199741606344,74.37418427803698,4668.601352299261,Cash,No,31.86382578456757,48.01344291880123,192.8845797749028
CUST0159,Male,48.9706833449323,40.5126032979167,72.9051596898688,968.348265718995,PayPal,Yes,59.48123143467834,47.20750609305616,114.700884153613
CUST0016,Male,65.54228994382616,32.56539265823466,64.75019453385016,6579.322404081685,Cash,No,88.6949076093265,25.41164772433446,99.93815790432483
CUST0128,Male,59.3783915762001,69.05435569136691,134.6180432750159,2738.199477821934,Bank Transfer,No,49.16257357352188,8.18894212982361,68.43470739906167
CUST0056,Female,44.70267157282303,65.95504021215166,130.390709077075,5579.95668720379,Bank Transfer,No,97.92839106398188,33.55051252175396,27.38551651695722
CUST0101,Male,47.7330849873997,67.28766127373372,69.59703050693264,7361.770281251702,Cash,No,60.1709916860027,45.07986844953219,169.2622437933786
CUST0023,Female,66.66984284091403,29.31496129121824,62.94488965956344,9799.344051097887,Credit Card,No,71.23956645350805,35.88335742920207,190.511934835656
CUST0001,Male,21.0553318364952,4.708010715173485,63.07009495232416,2750.426161089745,Credit Card,Yes,52.32883360074628,19.67648540974161,61.11808165418567
CUST0004,Male,55.56431088551619,44.19520264376352,149.4725623581291,2721.757414816557,Cash,No,65.15799515897476,39.07103205779093,165.0663061251578
CUST0161,Male,29.79984521196655,49.48336824348775,54.21577795364271,1057.650424764377,Cash,No,71.83416276151678,2.902086417450238,136.0462361897844
CUST0157,Male,74.81660516426187,23.73980656218759,145.1252300564583,2683.279030138848,Bank Transfer,No,57.37217246696148,10.66629541803777,176.8899195568331
CUST0187,Male,53.9041135199419,47.33779079432128,132.4956892179239,6260.301464744007,Cash,No,82.83725067894481,30.36399639014747,180.5211056052116
CUST0022,Female,55.59619368468537,45.31111949022804,66.04175251746246,2396.540849392467,Bank Transfer,No,78.94719713513935,12.65432933025783,79.68258725782705
CUST0082,Male,24.302584535125,24.55006421408559,119.0551221839811,7400.311737140451,Credit Card,Yes,10.90388339053482,47.99534917048313,44.70458034708339
CUST0078,Female,69.57198325061417,26.21127623281549,43.02347934448296,1695.407144088554,Bank Transfer,No,98.42339943997872,0.0,43.46061410031362
CUST0114,Male,23.25225945518097,57.17342253112019,22.97899745040264,7998.31061704449,PayPal,No,75.07091672077959,20.27293889066193,90.01068823595668
CUST0153,Male,61.98729336911019,13.43735812670661,114.2249946806254,4558.789020481043,Bank Transfer,No,86.46683078008057,41.39354451173956,167.383472032871
CUST0071,Female,63.49558076304643,60.52171302891544,57.96634177294566,8566.884222142706,Credit Card,No,75.34254810038044,45.95711975100442,97.77065997992615
CUST0177,Female,47.36450588221757,2.028205832661057,122.8123475934705,5301.666560498172,Credit Card,No,25.86221227616248,38.42718973051096,75.90278985669728
CUST0110,Male,21.33086920824395,57.82807332349289,137.9692169327457,3498.405319497328,Cash,No,9.048926391069202,35.29757485545159,175.7043997037499
CUST0136,Female,41.07440488906995,36.46897648524762,137.2535013736309,1082.806550539794,Cash,No,6.156988720970356,28.86164418952631,193.5739257402499
CUST0051,Female,44.13150939858225,35.71410032430619,43.06025971472788,6085.53081332201,Cash,No,67.98845072872896,32.56239040715279,17.04417310989759
CUST0084,Female,25.84986337914723,61.93724880580292,36.79736039450829,2738.353807401089,PayPal,No,88.70045204834496,42.70195015871649,74.87373541870987
CUST0104,Female,45.17698821454088,28.99429197539197,70.4826808152336,3464.47394968728,Cash,No,66.37374071873539,0.9851394831125587,148.844310741468
CUST0046,Male,26.85193607688842,57.62771577313119,20.08869445182269,714.6658999885419,Credit Card,No,42.12453215533981,38.17606119461556,105.994738234435
CUST0044,Male,31.83065460877201,67.48472260564047,60.59826073777916,1996.527722259355,Bank Transfer,No,26.94381091988427,3.777458235750153,106.9952422461665
CUST0187,Male,49.02955098143391,55.23106913391671,130.5350638159032,6321.025024041362,Cash,No,78.16134540416134,28.78710596088188,198.5960156029479
CUST0169,Female,39.72016751830883,3.038538535763163,32.09119132630863,1416.220215086273,Cash,No,11.09245335969569,9.821607939293411,94.11198339400826
CUST0144,Male,54.49936390815363,32.99589041477094,89.5210173993169,8345.65391238222,Cash,No,14.63851621499095,25.2563631176417,129.5213452541303
CUST0054,Female,50.59228004192373,68.47493905570789,51.48100326264921,3208.264405642227,PayPal,No,44.17326552662869,14.11368308422436,172.4243528555014
CUST0152,Male,16.67141899892843,34.23290941271892,60.48901861355071,7553.443157331796,Bank Transfer,No,40.09762747539004,18.2318172545744,114.9096825740897
CUST0004,Male,57.42877601775629,43.59288905607339,150.002899714989,2772.996069152851,Cash,No,57.40844145275747,38.17119695035076,174.4007126380397
CUST0143,Female,46.82617043243735,24.2585630685775,43.1517321897435,1732.535135461092,PayPal,No,49.18273249634868,31.83057050169309,43.43350055554286
CUST0008,Female,44.20635501648952,73.95081725056313,137.3184883723746,3779.25891041678,Bank Transfer,No,79.09349896048653,12.83020149754892,47.04122743007585
CUST0095,Female,43.54912883450409,3.992415984932462,137.4987644203915,4324.355866189944,Cash,No,57.01413284419513,43.56242616639099,127.5540266221924
CUST0123,Female,43.80448342475308,33.42865927527918,146.397349318861,5662.150684540656,Bank Transfer,No,9.977804574646193,4.770127902113568,131.1899481855648
CUST0091,Female,30.29324779655547,20.09617625083923,121.1196606797058,7311.788545206495,PayPal,No,37.96589390281001,3.111327610587874,102.2229403768199
CUST0009,Male,28.54089513881787,47.65078534519942,94.83379331967139,1955.116130729455,Bank Transfer,No,19.23619778250193,28.67500543068281,41.80219254453628
CUST0015,Male,49.88339544846374,27.00414118280411,133.5459599695913,7823.504338961693,PayPal,No,52.55867025018878,39.56226025342709,181.543142124234
CUST0107,Male,40.12988584655807,48.85519246269708,23.27668546246879,7037.202611028973,Credit Card,No,4.409167526140725,36.58973144144577,158.484165956357
CUST0061,Male,60.39876638771066,46.76806996576542,168.8353237094415,2529.630401510843,Credit Card,No,54.79315870544718,8.871735479562272,194.823046408222
CUST0053,Female,35.17665234566564,69.98422287648513,28.25002620045717,10085.14250677981,Bank Transfer,No,7.781982138074386,1.030491023395383,152.6429005618326
CUST0054,Female,48.81073108674363,68.09465336477385,47.22298675621271,2834.064030282804,PayPal,No,47.07614303839534,13.90884864020972,169.2023949518199
CUST0128,Male,57.32438492003411,66.00238756279522,117.8304824812265,3143.851693821414,Bank Transfer,No,47.37258025904761,8.059124701055717,64.03369465100377
CUST0097,Female,45.07004553321089,44.74964955235786,48.03508372108683,3603.88907383886,Bank Transfer,No,35.11257284385969,34.86691802494558,123.6306094356029
CUST0134,Female,28.68754561268097,58.54457557000291,22.15036575197042,4846.17064585186,PayPal,No,90.73399987174204,17.5881894008324,182.7796460003774
CUST0081,Male,26.66793296333073,55.70380162211603,87.56570511113428,3869.036839753512,Bank Transfer,No,42.41138716863659,15.80498824277203,135.6109032531063
CUST0196,Male,31.14964168329356,62.79957137654016,117.7397617288515,9047.943926049213,Credit Card,Yes,81.66879813908942,37.61308646557373,144.183506891039
CUST0089,Male,30.53520317603748,9.815515576526634,31.07137455288044,2534.914225949955,PayPal,No,54.38672139885089,30.29060705903798,83.43726981190642
CUST0024,Female,58.60891799912464,57.38308770160005,118.3999401983521,1360.802464167459,Cash,No,96.16659219157246,13.5630663433384,89.82872892674219
CUST0146,Female,36.8521567063003,55.36781993146091,120.6918669589079,7221.108740026095,Cash,Yes,17.31438714932976,44.87134574252723,75.1238554105007
CUST0103,Female,60.32536440305462,65.33195255360187,142.3962341696836,4484.662871061079,Cash,No,72.27982417903914,25.93299240646993,183.0878574175109
CUST0063,Female,47.24344800697139,49.91067676058995,50.62571509668281,2826.667376017511,Cash,Yes,61.02681154212647,47.44277153211186,44.83052422467424
CUST0035,Female,58.90635111604449,3.953086131812677,120.9376613657284,4296.527050061745,PayPal,No,77.63823874202559,31.10148974107175,98.82344195315493
CUST0122,Male,53.90798115106174,42.64355502066616,47.36631568483251,8849.728659454795,PayPal,Yes,7.651317022489259,18.28068867652597,9.171074950878609
CUST0039,Female,60.84492258155784,56.07790481808232,26.25745146875322,459.5124330533118,PayPal,No,14.73925634671768,23.94309344909828,56.74192112667983
CUST0151,Female,44.07200760659123,57.08176453258057,131.5641885100401,8188.417627827342,Credit Card,No,23.22217029197173,8.71952467426522,8.684176482396722
CUST0073,Male,23.185521849616,40.0620688586547,122.2866433491395,7669.835444293712,Credit Card,Yes,24.08332193328891,21.13206993813783,145.9105664542988
CUST0041,Female,50.72137474519651,32.06622503954983,87.85170839356309,3844.740794944632,Bank Transfer,No,80.34897853457635,31.1619795710504,190.8303040834945
CUST0183,Male,67.81126533669071,5.624934701225667,44.16837057299323,1725.377420995223,Credit Card,No,63.74055764892942,42.65357533432962,92.43005396659001
CUST0083,Female,26.17182291678415,57.29811536027224,25.5095935199334,8644.9733929161,PayPal,No,77.48109788772422,29.86274748440438,190.462136794472
CUST0151,Female,43.35958981768039,59.16233440543891,132.7284830780609,9288.203560954222,Credit Card,No,24.08062624281482,10.487436372472,9.126033439509833
CUST0180,Female,54.70903345037462,6.765364109596424,24.39785010988749,2198.741493254234,Cash,No,20.69428671055764,7.463055614910991,147.1967190377746
CUST0129,Female,29.79504937181084,14.43700656842258,49.38409231682969,2301.360585129913,Cash,No,43.05869733603289,43.21862918840731,33.17499121556465
CUST0089,Male,32.46444566825413,9.550493978134593,32.11776243530063,2585.192754379048,PayPal,No,56.01001532543652,31.28440473132379,83.28868052854635
CUST0012,Female,26.35436015166322,46.08335421038441,58.24218575687489,6629.9262845657,Bank Transfer,No,73.73648081847959,21.33338836101092,83.62398609208596
CUST0172,Female,21.6202500537252,54.6049659161057,84.93421229483745,4480.198740446645,PayPal,No,86.26122446848849,43.40549129415128,181.7073162065153
CUST0147,Male,21.11105665041168,67.63388290836303,56.67171015734757,1512.57703305268,Credit Card,No,78.08833633911213,47.78795545638732,183.1278034704588
CUST0105,Female,29.20825319508442,3.860694881058409,52.47633938348893,6459.576209423098,Cash,No,61.49585347405547,18.63696343262442,102.6490721150989
CUST0129,Female,30.75906393948911,14.81449650759525,54.61193646046672,2379.357863274355,Cash,No,44.81247257612367,40.18256956235258,33.37045252012921
CUST0003,Female,24.40915844181955,37.44881563432627,67.30147519004494,2847.325232674056,Bank Transfer,No,65.58288342840119,0.0,155.1942301800854
CUST0155,Female,17.70563531057649,51.037058997706,135.897554616583,4866.874797130573,Credit Card,No,18.10173878192679,31.08051126224052,18.0496380725761
CUST0078,Female,73.16993662529757,24.92642072469672,44.66363142196145,1836.371829290714,Bank Transfer,No,87.31208149977415,0.0,47.08689296377344
CUST0060,Female,30.29554701669144,62.91930054490756,110.3765500341936,7438.912601962565,Bank Transfer,No,25.45713367491772,42.16439285483544,183.7820623369352
CUST0173,Female,54.59148299839038,4.051816802050923,110.3792382968982,1794.411193332446,PayPal,No,75.73481157229868,35.96051366415455,18.77589386002621
CUST0064,Male,22.20156148967547,29.43479617994125,158.5529143312371,2277.307808479266,Cash,No,57.17827081748538,22.90645547413512,15.29195467540497
CUST0150,Female,50.42018936943492,18.08656962626281,28.74015815042168,6505.243011381917,Credit Card,No,30.37475169812516,19.55202692233152,80.94340574027727
CUST0187,Male,51.38352936957076,51.60315841896527,133.8867670065681,5732.66413442801,Cash,No,91.84888848812824,30.83758522675272,182.6499595253112
CUST0148,Male,34.69965950692742,27.38852857689595,89.10109703844608,10100.40696019467,Bank Transfer,No,85.52838346548099,42.91603310035754,94.82976080720455
CUST0025,Male,29.42723687652971,26.49601760673069,45.27236265364493,662.9230534652023,Credit Card,No,77.75910993882337,12.27676357086026,83.7270377541227
CUST0009,Male,30.98905462080436,48.41902539896122,100.818792352671,1738.602390539104,Bank Transfer,No,21.60715783283247,26.58417602605454,42.58306893347782
CUST0144,Male,58.87241875653395,31.78374232664942,83.33444922422031,8583.387356944062,Cash,No,14.27862103467994,25.17801258359395,126.4569003141685
CUST0152,Male,17.94698830118259,35.94725995241048,68.25756005594904,7335.911305323983,Bank Transfer,No,47.06905244325153,18.11856323817421,104.8395961328091
CUST0135,Female,20.03621290326046,23.34102747936388,31.57450083324969,2885.33621685556,PayPal,No,4.206321062912205,40.08716299927886,115.803698198931
CUST0182,Female,65.89546011587069,40.25785265368075,105.3163345744471,9980.55080302384,Bank Transfer,No,31.23063059835932,31.37676175964761,198.7618185175947
CUST0198,Female,62.31008822767437,9.321288994812777,97.77642325690056,1681.029636537079,Credit Card,No,57.5911812174273,23.74381817812226,152.2635464527662
CUST0034,Female,35.77501258387225,67.8325255778845,47.69777868974913,9175.30290861045,Credit Card,No,42.6904286530602,14.06300948173366,62.1393887776989
CUST0084,Female,26.85799496642124,60.79947217394422,39.25863642093843,3000.357385684379,PayPal,No,86.24135912810915,44.97694487444608,68.77571460467932
CUST0080,Female,37.85714940066101,30.04495512934504,112.012791465028,9005.096874871058,Bank Transfer,No,8.879566584913844,43.91774564564597,113.4547529797107
CUST0094,Male,35.16260251695147,5.245334895038209,49.95596284758429,9939.384801686305,Cash,No,6.814173265045929,10.62397313409253,38.78545609357958
CUST0024,Female,62.70718602323306,52.7159347859689,115.7522197437953,1389.264979974178,Cash,No,95.06531352251609,13.48015653469575,91.3417613533801
CUST0001,Male,19.66042167999328,5.162751887889542,61.58248678330001,2938.401535724276,Credit Card,Yes,56.64726247719166,19.39777113488074,67.04097993617317
CUST0123,Female,45.13679760200929,33.06399592332026,136.2807699107874,6077.102978279638,Bank Transfer,No,9.76751235137458,5.114024191980365,133.3399271235311
CUST0008,Female,42.58091497058302,66.19195822863391,120.2743122681938,3817.649544128732,Bank Transfer,No,88.4889766742991,13.66509922432605,47.23063145227884
CUST0003,Female,24.87174502226592,39.64322166717149,70.26664902338541,3191.737129471524,Bank Transfer,No,66.874436869526,0.0,169.5434099893441
CUST0063,Female,49.15696330389429,44.34410735922904,48.65124486101036,2925.156820203346,Cash,Yes,54.6131396636834,50.81241765444074,40.99060303666256
CUST0036,Female,66.87459142628435,43.22139184259471,83.54170529871195,5795.765864657417,Bank Transfer,No,43.11117798102907,13.86889513684012,65.65762386086777
CUST0047,Male,54.94113062522309,38.93179064371769,121.0248188551987,3230.595701885455,Cash,No,85.29312271342084,2.798677821409102,100.9867925342521
CUST0040,Male,27.08058493158799,2.004188586421076,110.9610185893307,6406.121628617693,Bank Transfer,No,42.4734578498655,11.52259539158264,194.4602223191895
CUST0154,Female,31.00194137595413,23.00996694574723,23.13298335964937,7354.237122248068,Cash,Yes,94.86289908672688,4.221575451758905,50.89687732712766
CUST0102,Female,20.6084354783972,67.1240239969785,95.15777939686203,836.2873236050833,PayPal,No,48.23809899541691,4.322327650156046,131.2089059915683
CUST0108,Female,31.45568628533244,14.89591323053482,140.1272147426033,6711.594445474485,PayPal,No,54.81560480136009,13.0916369459286,181.257382209123
CUST0081,Male,27.11983055471189,47.14067399561524,86.92022266818577,3801.415741482763,Bank Transfer,No,43.84571404234565,16.23648875864677,140.7585241752513
CUST0154,Female,28.66970851867176,24.10261539324249,21.3848156692724,7077.932115895599,Cash,Yes,93.33737366923701,3.863385656254848,53.11262571802737
CUST0062,Male,50.83575276888875,31.25653791353689,31.65137023456034,5411.423069137057,Credit Card,Yes,69.42289264249516,41.09643275669934,178.6752168568195
CUST0027,Male,30.79249280438125,32.91206702481483,23.55921326274009,1445.265144991269,Bank Transfer,No,12.85362279658821,41.11620033363208,12.08418051116886
CUST0185,Female,47.43578810170777,53.97284770674577,125.7326950371622,8777.647261694816,Bank Transfer,No,30.53919767190179,31.2786273172512,51.89162612887601
CUST0159,Male,52.00191374593897,36.86533745100592,74.90379992237905,957.5943148284613,PayPal,Yes,57.94559600868838,44.93804646226128,116.0458110706726
CUST0055,Male,51.79633520426022,63.29516723411037,64.24765178280731,2858.230666663782,Cash,No,60.09973734634443,30.11780820400778,134.035501918447
CUST0190,Male,60.53447959391777,53.18367651102747,80.92104295180879,1024.523554746786,Credit Card,No,48.39849408698579,7.213345553245912,96.90557638298498
CUST0020,Male,41.91142796837084,43.58171967460778,114.7658775760712,5316.109644033055,Cash,No,72.14514284593088,0.0,13.03088698019178
CUST0042,Female,55.05934464954382,54.64986924247339,74.67121889702243,8494.165914669338,PayPal,No,4.761811756373801,7.237945684221553,42.24261182517213
CUST0002,Female,27.09989798940461,22.06931321544796,110.4887306483154,7749.742746144479,Bank Transfer,No,41.83810260837022,41.42108302205043,130.2084917823984
CUST0113,Female,21.3232497718018,37.06563291878035,25.19132708571578,8622.25655195389,Bank Transfer,No,19.36328229642031,31.91163068507,1.895509845447146
CUST0099,Male,20.56026843482615,59.62709295849483,86.3075002027239,7073.44601479228,Bank Transfer,No,37.36444620932471,5.085580141334939,73.67275332427607
CUST0116,Male,53.16543203466725,0.9592305987519844,79.32374435495916,5363.96327773856,Cash,No,0.9785780838408583,15.17688248389461,23.2011547716152
CUST0152,Male,17.99911038829127,34.70858623952941,64.47683704143238,7773.358606248586,Bank Transfer,No,44.97286327035002,17.38356331542953,117.6447689734488
CUST0049,Male,56.04741250466417,29.21837918436968,127.9722905405612,1428.679448580742,Cash,No,39.44807785631141,44.36271559597535,101.9655730823343
CUST0037,Male,68.89380525359482,28.04984524524367,25.97830066746153,10328.9938556783,Credit Card,No,91.170460909782,32.63758340776823,153.2301337720692
CUST0086,Female,70.86811174705996,9.756576066507582,111.1681824791385,8579.10319286299,Credit Card,No,8.980524683314567,34.40620650525005,13.56517975060181
CUST0011,Male,66.08391846059877,17.01229578112143,52.43772329285185,1168.806433535082,Credit Card,Yes,40.66810991710578,13.44861714746346,35.19570661359901
CUST0010,Female,41.06936696899143,55.8026686244001,83.501718984708,5874.648674470295,Cash,No,105.0011760187189,21.93633531412247,40.87070957143639
CUST0134,Female,32.33795727382248,62.18103915873499,21.297043289485,5811.989465666298,PayPal,No,91.00909282607392,19.03673841880148,178.3377984430612
CUST0092,Female,26.51039909556517,26.34322501961321,120.3317860028136,1830.480998047318,Bank Transfer,No,84.5449060370714,17.67040553690866,28.61510038241534
CUST0009,Male,24.847499404045,44.80009333998632,101.9964918003582,1943.600761039446,Bank Transfer,No,17.34015749428551,28.03799341911552,38.73379777755105
CUST0042,Female,53.71258578453023,56.80746648844977,83.66883578247463,8904.356748476584,PayPal,No,4.843954155148534,7.148495168389407,38.67096181810516
CUST0121,Female,42.54706693358392,3.072686554992016,70.56889363401201,1743.384136377961,PayPal,No,47.99257102678123,32.91967291882224,109.7304704353194
CUST0137,Female,25.15682482418403,4.88460380855204,44.75446180284923,9337.932483484696,PayPal,Yes,88.29711583287529,45.08139350802952,178.555891517265
CUST0116,Male,51.0771307485659,0.9926792311937268,71.8394180069321,5457.737314483759,Cash,No,0.9246725745100766,16.16280124852678,24.15550290724485
CUST0057,Male,60.20679916484595,54.98942188254809,108.766316365872,4269.82846559437,Credit Card,Yes,25.55668994723654,5.025918988032992,116.2962290155083
CUST0064,Male,19.93619955546391,26.28195180623761,143.78912850942,2247.365306208939,Cash,No,61.75868595252172,23.1616023416984,15.21638015356118
CUST0032,Female,39.29606698240023,26.47674162447198,31.41534435607104,6163.03196014385,Cash,Yes,67.9429530847181,16.05777160690871,30.85352517406979
CUST0096,Female,35.58177206392271,26.97828861581574,112.185763866763,733.2101675699344,Cash,No,90.71017410185955,6.989120892781848,91.77602251212899
CUST0198,Female,61.14162937550421,9.291147664535572,99.16653706369001,1556.329116910115,Credit Card,No,57.87910046777218,23.33273887124861,161.3080871586725
CUST0064,Male,20.41706449092901,27.60553575396771,146.2566865275375,2100.214292235085,Cash,No,67.06841457963186,22.01257859125889,14.90954097941249
CUST0036,Female,58.15334380545514,38.99584150767667,86.4151266571419,6422.140912419503,Bank Transfer,No,39.7758797672717,14.0469196271898,62.61057497592829
CUST0058,Female,49.74685276103111,7.106643988191435,141.0072474836293,6613.03381716665,PayPal,Yes,23.04318581753061,11.29365367345808,171.5929785415982
CUST0174,Female,18.63696666219376,40.10748574057385,82.7615393398801,3135.791859322277,Credit Card,No,53.16391145205141,24.90576119657725,149.2344358548221
CUST0101,Male,49.86407254317512,67.44037192826386,76.18248246050793,6870.929750837602,Cash,No,61.11520439451335,46.39076942368913,170.9706324704042
CUST0118,Female,56.01872071312201,5.067526264983647,137.9347964723706,7288.650095530873,Cash,No,86.75410919651704,11.71967336618039,40.83835087645312
CUST0049,Male,49.53691060920435,27.76441890627567,132.4162956476762,1367.134478171027,Cash,No,36.80623703680848,39.51790561832865,102.8934621148785
CUST0035,Female,61.32075334207682,3.987974625164255,128.3970873250029,4232.538225394716,PayPal,No,70.24219342638091,30.617761248282,101.2603164111399
CUST0080,Female,37.22864654440711,30.72135555088897,117.3296335976007,9188.104703319517,Bank Transfer,No,9.126817566889972,45.26727097888148,121.3574208685341
CUST0110,Male,19.64231498394036,54.52195178341568,139.0482150245051,3408.457754390728,Cash,No,8.873196035766158,35.82246093018288,167.6804602486035
